Date mutation;Nature mutation;Surface Carrez du 1er lot;Valeur fonciere;Commune;No voie;Type de voie;Code voie;Voie;Code postal;Code departement;Code commune;Prefixe de section;Section;No plan;No Volume;1er lot;Surface Carrez du 1er lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
17/06/2020;Vente;75;148000 ;VILLERS ST PAUL;10;ALL;0240;DES GLAILLEULS;60870;60;684;;AM;175;;119;75;1;1;Maison;76;4;
22/05/2020;Vente;75;135000 ;CHAMPAGNE SUR SEINE;8;RUE;0550;PASTEUR;77430;77;79;;AH;210;;5;75;1;1;Maison;75;4;
05/06/2020;Vente;75;176020 ;CESSON;15;SQ;0345;DES EUCALYPTUS;77240;77;67;;AI;13;;640;75;1;1;Maison;87;4;
13/02/2020;Vente;75;128000 ;TROYES;144;RUE;1690;EDOUARD VAILLANT;10000;10;387;;CR;116;;17;75;1;1;Maison;62;4;
03/01/2020;Vente;75;205000 ;LONGPERRIER;2;CHE;0160;DU GAZON;77230;77;259;;C;751;;1;75;1;1;Maison;76;4;
27/03/2020;Vente;75;162000 ;SAINT-ANDRE-DE-CUBZAC;8;ALL;0060;BESNARD;33240;33;366;;AC;147;;330;75;2;1;Maison;74;3;
21/02/2020;Vente;75;229200 ;MARSEILLE 14EME;103;CHE;4076;DE GIBBES;13014;13;214;892;C;33;;10;75;1;1;Maison;68;4;
19/02/2020;Vente;75;275500 ;EAUBONNE;6;RUE;0895;HENRI DUNANT;95600;95;203;;AC;172;;8;75;1;1;Maison;70;4;
13/05/2020;Vente;75;204000 ;MALAY LE GRAND;2;RUE;0042;DES CHARONNES;89100;89;239;;A;915;;128;75;1;1;Maison;108;7;791
26/05/2020;Vente;75;180000 ;CAVAILLON;45;RES;A020;LA CLEDE;84300;84;35;;BY;254;;45;75;1;1;Maison;64;4;
13/05/2020;Vente;75;75000 ;BLACY;48;RUE;0070;DE LA PENTECOTE;51300;51;65;;AB;160;;3;75;1;1;Maison;73;4;
26/06/2020;Vente;75;165000 ;CLARENSAC;29;RUE;0139;DES MICOCOULIERS;30870;30;82;;AA;36;;25;75;2;1;Maison;77;4;
29/05/2020;Vente;75;282000 ;BORDEAUX;13;RUE;1530;DU CAPITAINE FERRAND;33100;33;63;;AI;50;;5;75;1;1;Maison;47;2;
12/06/2020;Vente;75;223000 ;MONTIGNY LE BRETONNEUX;14;RUE;1180;LAMARTINE;78180;78;423;;AS;272;;1;75;1;1;Maison;72;2;
15/05/2020;Vente;75;155790 ;VILLEPARISIS;5;ALL;1007;DES NOISETIERS;77270;77;514;;AD;301;;3;75;1;1;Maison;74;4;
12/02/2020;Vente;75;185000 ;CANET EN ROUSSILLON;1;RUE;0263;DES HIRONDELLES;66140;66;37;;BL;147;;29;75;1;1;Maison;75;4;
14/04/2020;Vente;75;300000 ;OZOIR LA FERRIERE;13;RUE;0207;DES EGLANTINES;77330;77;350;;BB;59;;1049;75;1;1;Maison;80;5;
22/06/2020;Vente;75;240000 ;LA MADELEINE;6;VLA;1065;VLA MISTRAL;59110;59;368;;BE;239;;3;75;1;1;Maison;58;4;
31/03/2020;Vente;75;433000 ;LE PERREUX-SUR-MARNE;6;VLA;4130;DE LA GARENNE;94170;94;58;;AL;101;;2;75;1;1;Maison;68;3;
10/01/2020;Vente;75;196000 ;MARSEILLE 13EME;49;PARC;A947;DES VIEUX CYPRES;13013;13;213;880;A;23;;5086;75;1;1;Maison;68;4;
20/05/2020;Vente;75;40000 ;GIVET;187;ALL;0131;DES CANARIS;8600;8;190;;BH;87;;1;75;3;1;Maison;61;3;
02/03/2020;Vente;75;197600 ;MITRY MORY;16;RUE;1118;PIERRE COLOMBIER;77290;77;294;;AD;129;;2;75;1;1;Maison;63;3;
17/02/2020;Vente;75;355000 ;BURES SUR YVETTE;10;RUE;1350;DE MONTJAY;91440;91;122;;AM;205;;2;75;1;1;Maison;89;4;
18/02/2020;Vente;75;170000 ;VALENCE;11;ALL;4980;RUDYARD KIPLING;26000;26;362;;BN;10;;6;75;1;1;Maison;76;4;
06/02/2020;Vente;75;280000 ;LEOGNAN;2;RUE;0300;HELENE BOUCHER;33850;33;238;;CV;257;;1;75;1;1;Maison;73;4;
15/06/2020;Vente;75;385000 ;SANARY SUR MER;38;ALL;0893;DES PALMIERS;83110;83;123;;AL;246;;83;75;1;1;Maison;76;4;
02/06/2020;Vente;75;208600 ;CESSON;5;SQ;0930;DES SAULES;77240;77;67;;AI;13;;1414;75;1;1;Maison;87;4;
16/01/2020;Vente;75;215000 ;AVRILLE;7;RUE;0190;DES CHAMPS;49240;49;15;;AY;24;;3;75;1;1;Maison;66;4;435
04/03/2020;Vente;75;298000 ;HERBLAY-SUR-SEINE;10;PL;0086;DU BOIS COURLIS;95220;95;306;;AD;747;;636;75;1;1;Maison;77;4;
30/06/2020;Vente;75;270000 ;CHAMPIGNY-SUR-MARNE;1;BD;1494;DU CHATEAU;94500;94;17;;DG;305;;2;75;1;1;Maison;75;4;
19/05/2020;Vente;75;125000 ;LEZIGNAN-CORBIERES;16;CITE;A350;LES LAURIERS;11200;11;203;;AK;105;;13;75;1;1;Maison;78;4;
21/04/2020;Vente;74;220000 ;MERIGNAC;18;AV;1005;DES FRERES LUMIERE;33700;33;281;;DE;134;;102;74;1;1;Maison;96;4;
06/01/2020;Vente;74;240000 ;TOSSE;80;RTE;0050;DE L ETANG;40230;40;317;;AA;529;;26;74;3;1;Maison;74;4;
31/01/2020;Vente;74;209000 ;AIGUES-MORTES;83;RUE;0864;DU CABERNET;30220;30;3;;AP;451;;6;74;1;1;Maison;70;4;
10/06/2020;Vente;74;150000 ;SOULAC-SUR-MER;9;CHE;0256;DE LA NEVE;33780;33;514;;AY;107;;4;74;1;1;Maison;77;3;
21/02/2020;Vente;74;195000 ;CESSON;3;SQ;0850;DES ROSEAUX;77240;77;67;;AI;13;;1422;74;1;1;Maison;87;4;
20/02/2020;Vente;74;142000 ;NARBONNE;40;RUE;1411;DE LA CORNICHE;11100;11;262;;NH;11;;59;74;1;1;Maison;74;2;
06/06/2020;Vente;74;127500 ;EVREUX;17;RUE;1890;LAFAYETTE;27000;27;229;;BW;1;;228;74;1;1;Maison;76;3;
06/03/2020;Vente;74;330000 ;GIGNAC-LA-NERTHE;3;AV;1229;DE LA COTE BLEUE;13180;13;43;;AP;259;;1;74;1;1;Maison;102;5;
13/03/2020;Vente;74;277500 ;CONFLANS SAINTE HONORINE;1;RUE;1644;LOUIS NOGUERES;78700;78;172;;AB;476;;7;74;1;1;Maison;76;4;
27/02/2020;Vente;74;338000 ;MORAINVILLIERS;5;CHE;0380;DES GRAVIERS;78630;78;431;;AD;225;;2;74;1;1;Maison;74;4;
14/02/2020;Vente;74;275000 ;LE HAILLAN;9;RUE;0580;MARS;33185;33;200;;AO;136;;45;74;1;1;Maison;73;4;
15/01/2020;Vente;74;208000 ;CESSON;4;SQ;0990;DE LA TOURMALINE;77240;77;67;;AI;13;;225;74;1;1;Maison;87;4;
10/03/2020;Vente;74;490000 ;SAINT-MAUR-DES-FOSSES;6;RUE;4480;HUBERT;94210;94;68;;BO;140;;3;74;4;1;Maison;56;1;
27/04/2020;Vente;74;245000 ;ST-HERBLAIN;15;ALL;0856;D ASPIN;44800;44;162;;DK;392;;2;74;1;1;Maison;76;4;
26/05/2020;Vente;74;150000 ;ST REMY SUR AVRE;8;AV;0402;DU GEN LECLERC;28380;28;359;;AM;108;;309;74;2;1;Maison;67;3;
28/02/2020;Vente;74;281000 ;LE BOURGET;14;RUE;2510;DANIEL DOHET;93350;93;13;;O;157;;2;74;1;1;Maison;68;3;
27/03/2020;Vente;74;232000 ;DOMONT;43;RUE;0056;AUGUSTE ET ANDRE ROUZEE;95330;95;199;;B;3504;;1;74;1;1;Maison;76;4;
16/01/2020;Vente;74;237000 ;VILLEPINTE;15;RUE;0325;CLAUDE NICOLAS LEDOUX;93420;93;78;;AY;529;;37;74;1;1;Maison;73;5;
02/06/2020;Vente;74;220000 ;ST JACQUES DE LA LANDE;25;RUE;0542;JULES VALLES;35136;35;281;;AL;2;;4;74;1;1;Maison;72;3;
22/05/2020;Vente;74;160200 ;SAINT BREVIN LES PINS;59;AV;2148;DU ONZE NOVEMBRE 1918;44250;44;154;;AW;147;;6;74;1;1;Maison;36;3;
10/04/2020;Vente;74;420000 ;GOURNAY SUR MARNE;6;PROM;0490;MARX DORMOY;93460;93;33;;A;122;;1;74;1;1;Maison;82;3;
30/06/2020;Vente;74;192000 ;POMEROLS;15;PL;0021;BEAUSOLEIL;34810;34;207;;C;422;;15;74;1;1;Maison;73;4;
04/06/2020;Vente;74;291000 ;ROISSY-EN-BRIE;1;AV;0640;MAURICE DE VLAMINCK;77680;77;390;;AE;10;;49;74;1;1;Maison;67;3;
07/02/2020;Vente;74;235000 ;SAINT-GERMAIN-LES-ARPAJON;23;RUE;0085;DES CLOSEAUX;91180;91;552;;AE;269;;2;74;2;1;Maison;73;4;
18/06/2020;Vente;74;153000 ;NARBONNE;40;RUE;1411;DE LA CORNICHE;11100;11;262;;NH;11;;62;74;1;1;Maison;74;4;
28/01/2020;Vente;74;190000 ;EVRY-COURCOURONNES;25;RUE;2355;DE L'ESSONNE;91000;91;228;;BC;103;;104;74;1;1;Maison;76;4;
27/01/2020;Vente;74;136000 ;REIMS;154;RTE;9200;DE WITRY;51100;51;454;;BT;748;;14;74;1;1;Maison;81;4;
18/02/2020;Vente;74;167000 ;BEZIERS;9;AV;0635;DES ARBOUSIERS;34500;34;32;;MX;343;;28;74;1;1;Maison;85;3;306
19/02/2020;Vente;74;275000 ;ARGENTEUIL;36;RUE;2120;DU FIEF;95100;95;18;;AY;253;;1;74;1;1;Maison;93;5;
14/05/2020;Vente;74;240500 ;SAINT MOLF;2;RTE;0380;DE LA TURBALLE;44350;44;183;;AD;187;;2;74;1;1;Maison;76;3;
27/03/2020;Vente;74;235000 ;ESSARTS-LE-ROI (LES);35;RUE;0375;DES MOLIERES;78690;78;220;;AP;1;;24;74;1;1;Maison;69;3;
30/04/2020;Vente;74;155000 ;TRIGNAC;46;RUE;0310;JEAN MARIE PERRET;44570;44;210;;BM;205;;7;74;1;1;Maison;80;4;
18/02/2020;Vente;74;287500 ;TALENCE;13;AV;2520;DE THOUARS;33400;33;522;;BP;366;;2;74;1;1;Maison;77;3;
24/06/2020;Vente;74;325000 ;NOISY-LE-GRAND;19;ALL;0854;DU FAON;93160;93;51;;AH;770;;70;74;1;1;Maison;75;3;
27/01/2020;Vente;74;90000 ;PONTIVY;12;RUE;1369;LUCIE AUBRAC;56300;56;178;;BL;363;;13;74;1;1;Maison;80;3;
26/02/2020;Vente;74;222000 ;NANTES;62;AV;4035;DE L HARMONIE;44300;44;109;;OX;668;;23;74;1;1;Maison;73;4;
18/02/2020;Vente;74;165000 ;BONNIERES-SUR-SEINE;1;RUE;1180;THIERS;78270;78;89;;AD;234;;2;74;1;1;Maison;50;3;
07/04/2020;Vente;74;375000 ;PREVESSIN-MOENS;247;CHE;0088;DE PRE DE PLANCHE;1280;1;313;;AN;139;;44;74;2;1;Maison;77;4;
29/05/2020;Vente;74;310000 ;SAINT-ANDRE-DE-CUBZAC;34;RUE;0202;DALZAC;33240;33;366;;AC;191;;8;74;1;1;Maison;123;5;
08/06/2020;Vente;74;220000 ;PONTOISE;19;RUE;0185;DE BRETAGNE;95300;95;500;;AY;18;;78;74;1;1;Maison;74;4;
14/05/2020;Vente;74;306550 ;NANTERRE;48;RUE;0051;DES ALOUETTES;92000;92;50;;BO;46;;8;74;1;1;Maison;60;3;
30/01/2020;Vente;74;184530 ;BAILLY-ROMAINVILLIERS;50;BD;0051;DES ECOLES;77700;77;18;;AD;150;;15;74;2;1;Maison;75;4;
13/02/2020;Vente;74;299980 ;CASE PILOTE;1760;LOT;A009;LES CITRONNELLES;97222;972;5;;B;1760;;4;74;1;1;Maison;66;4;
15/05/2020;Vente;74;395000 ;NICE;156;COR;4576;DES OLIVIERS;6000;6;88;;DK;153;;337;74;2;1;Maison;76;3;
30/01/2020;Vente;74;273000 ;MARSEILLE 13EME;89;CHE;4848;DES JONQUILLES;13013;13;213;886;E;56;;1;74;1;1;Maison;73;4;
11/02/2020;Vente;74;330000 ;VITRY-SUR-SEINE;5;RUE;1549;DE LA CONCORDE;94400;94;81;;AC;214;;3;74;1;1;Maison;72;4;
25/05/2020;Vente;74;344400 ;BORDEAUX;173;RUE;3040;DE L ECOLE NORMALE CAUD;33200;33;63;;NB;116;;14;74;1;1;Maison;77;3;
10/02/2020;Vente;74;250300 ;TOULON;1516;CHEM;6620;VX CHEMIN DE STE MUSSE;83100;83;137;;AZ;355;;3;74;1;1;Maison;78;5;
17/02/2020;Vente;74;303270 ;LACANAU;9024;RES;A040;DU LAC;33680;33;214;;CK;403;;24;74;1;1;Maison;72;4;
12/06/2020;Vente;74;80000 ;LONGWY;18;RUE;1665;DU VENTOUX;54400;54;323;;AD;433;;103;74;3;1;Maison;69;3;
21/02/2020;Vente;74;111000 ;ISLE;78;AV;0640;DE LIMOGES;87170;87;75;;BD;109;;304;74;1;1;Maison;72;4;
24/03/2020;Vente;74;320000 ;NOISY-LE-GRAND;17;RUE;0840;EUGENE DULAC;93160;93;51;;AR;277;;1;74;1;1;Maison;71;4;
13/05/2020;Vente;73;410758 ;JOUY EN JOSAS;10;RUE;0325;DE LA LIBERATION;78350;78;322;;AK;303;;1;73;3;1;Maison;123;5;
16/01/2020;Vente;73;182466 ;CHARMES-SUR-RHONE;8;;A055;LES MELEZES;7800;7;55;;ZD;248;;26;73;1;1;Maison;74;3;
20/02/2020;Vente;73;250000 ;CHOISY-LE-ROI;44;RUE;1410;CAMILLE DESMOULINS;94600;94;22;;AU;297;;21;73;6;1;Maison;52;3;
24/04/2020;Vente;73;125000 ;MEHUN-SUR-YEVRE;5;IMP;0018;DE L ANNAIN;18500;18;141;;BI;53;;3;73;1;1;Maison;78;4;
22/01/2020;Vente;73;159000 ;GENEVRAYE (LA);13;RTE;0068;DE LA GENEVRAYE;77690;77;202;;D;679;;2;73;1;1;Maison;73;3;
03/03/2020;Vente;73;325000 ;CAGNES SUR MER;9058;CHE;3300;DU VAL DE CAGNES;6800;6;27;;CI;62;;2;73;1;1;Maison;50;2;
15/05/2020;Vente;73;102000 ;PONTIVY;23;RUE;1369;LUCIE AUBRAC;56300;56;178;;BL;363;;42;73;1;1;Maison;80;3;
19/02/2020;Vente;73;251000 ;VAIRES SUR MARNE;1;RUE;0188;DES ECOLES;77360;77;479;;AM;247;;403;73;1;1;Maison;73;4;
20/05/2020;Vente;73;165000 ;ST JEAN DE LA RUELLE;43;RUE;0125;DE LA BUTTE;45140;45;285;;AR;891;;1632;73;2;1;Maison;73;3;
30/04/2020;Vente;73;108000 ;LIMOGES;124;RUE;5248;VICTOR BASCH;87280;87;85;;MD;184;;14;73;1;1;Maison;78;4;
04/02/2020;Vente;73;275000 ;CESSON;24;ALL;0710;DES NEFLIERS;77240;77;67;;AC;7;;10848;73;1;1;Maison;88;4;
29/01/2020;Vente;73;258000 ;OZOIR LA FERRIERE;5;CHE;0612;DES PENSEES;77330;77;350;;BB;106;;12;73;1;1;Maison;69;4;
13/05/2020;Vente;73;211000 ;COUBRON;4;CHE;0585;DES ROSSIGNOLS;93470;93;15;;B;2232;;139;73;1;1;Maison;73;4;
15/01/2020;Vente;73;255000 ;TOURNAN-EN-BRIE;8;CLOS;1150;DES PEUPLIERS;77220;77;470;;AE;809;;27;73;1;1;Maison;74;4;
25/05/2020;Vente;73;226500 ;CHATEAURENARD;25;RES;A081;LE GRAND VERGER;13160;13;27;;AH;606;;1;73;1;1;Maison;73;4;
21/02/2020;Vente;73;273900 ;HERBLAY-SUR-SEINE;44;AV;0006;DES ADAGES;95220;95;306;;AC;321;;39;73;1;1;Maison;72;4;
10/03/2020;Vente;73;148000 ;AUNEAU-BLEURY-SAINT-SYMPHORIEN;10;RUE;0035;CARNOT;28700;28;15;;AS;1376;;3;73;3;1;Maison;79;3;
08/06/2020;Vente;73;78000 ;GIVET;171;ALL;0822;DES TOURTERELLES;8600;8;190;;BH;337;;13;73;3;1;Maison;62;3;
20/01/2020;Vente;73;280000 ;VALENTON;17;RUE;0012;ANATOLE FRANCE;94460;94;74;;AE;139;;77;73;1;1;Maison;72;3;447
08/01/2020;Vente;73;450000 ;BRY-SUR-MARNE;8;RUE;5110;LAMARTINE;94360;94;15;;AE;45;;2;73;1;1;Maison;73;4;
25/02/2020;Vente;73;160000 ;MONTEREAU FAULT YONNE;39;RUE;0245;DE CHAMP MORT;77130;77;305;;AL;635;;4;73;1;1;Maison;73;4;
28/05/2020;Vente;73;170000 ;SAVIGNY-LE-TEMPLE;10;RUE;1008;ALFRED DE MUSSET;77176;77;445;;AM;71;;60;73;1;1;Maison;78;5;
24/01/2020;Vente;73;75000 ;ABBEVILLE;4;RUE;1510;PAUL DUCLERCQ;80100;80;1;;AH;445;;11;73;1;1;Maison;64;4;
08/01/2020;Vente;73;153190 ;ST JEAN DE LA RUELLE;21;RUE;0125;DE LA BUTTE;45140;45;285;;AR;891;;1621;73;2;1;Maison;86;3;
12/06/2020;Vente;73;161000 ;SERIGNAN-DU-COMTAT;177;RTE;0680;DE PIOLENC;84830;84;127;;BI;136;;4;73;1;1;Maison;73;3;
07/02/2020;Vente;73;86000 ;TERRASSON LAVILLEDIEU;17;RUE;0561;DU DOCTEUR ROUX;24120;24;547;;AB;520;;70;73;1;1;Maison;74;3;
15/04/2020;Vente;73;165000 ;MOUSSAN;2;RUE;0065;DES LAVOIRS;11120;11;258;;AC;239;;2;73;1;1;Maison;73;4;
10/06/2020;Vente;73;255000 ;SAINT MEDARD EN JALLES;105;AV;0860;MONTESQUIEU;33160;33;449;;AS;299;;1;73;1;1;Maison;125;3;
07/02/2020;Vente;73;271934 ;BRIE COMTE ROBERT;26;RUE;0360;DU MARECHAL JOFFRE;77170;77;53;;AX;132;;8;73;1;1;Maison;72;4;
30/04/2020;Vente;73;200000 ;LE LAMENTIN;5718;RES;A097;MORNE PAVILLON GONDEAU;97232;972;13;;K;718;;4;73;1;1;Maison;90;4;
20/01/2020;Vente;73;248900 ;DAMMARIE LES LYS;143;RUE;0373;GUY MOQUET;77190;77;152;;AW;68;;4;73;1;1;Maison;68;4;
04/06/2020;Vente;73;157000 ;REIMS;5;RUE;4056;GERMAINE TILLION;51100;51;454;;BT;789;;11;73;1;1;Maison;73;4;
15/05/2020;Vente;73;242000 ;LA QUEUE-EN-BRIE;20;RUE;0180;DE FLANDRES;94510;94;60;;AL;48;;525;73;1;1;Maison;72;4;
08/01/2020;Vente;73;372000 ;COLOMBES;42;RUE;0046;ALEXIS BOUVIER;92700;92;25;;G;150;;1;73;1;1;Maison;80;4;
26/05/2020;Vente;73;145000 ;TOURS;59;RUE;0088;ALBERT CAMUS;37100;37;261;;AN;526;;2;73;1;1;Maison;66;3;
25/05/2020;Vente;73;349000 ;NICE;263;RTE;0745;DE BELLET;6200;6;88;;CP;82;;78;73;1;1;Maison;72;3;
14/03/2020;Vente;73;76000 ;ST LUBIN DES JONCHERETS;1;RUE;0060;GEORGES CLOAREC;28350;28;348;;AE;192;;8;73;1;1;Maison;80;3;
27/04/2020;Vente;73;243000 ;LA QUEUE-EN-BRIE;27;RUE;0030;D ANJOU;94510;94;60;;AL;48;;370;73;1;1;Maison;70;4;
19/05/2020;Vente;73;211000 ;ST-HERBLAIN;15;RUE;1373;DE LA JOHARDIERE;44800;44;162;;DW;303;;66;73;1;1;Maison;72;3;
27/03/2020;Vente;73;160000 ;NARBONNE;13;RUE;4788;DE STOCKHOLM;11100;11;262;;AS;531;;19;73;1;1;Maison;73;4;
14/05/2020;Vente;73;105000 ;BEAUVAIS;42;RUE;3150;DE TILLE;60000;60;57;;BO;825;;2;73;1;1;Maison;70;4;
17/04/2020;Vente;73;272000 ;CONFLANS SAINTE HONORINE;10;RUE;0395;DES CEDRES;78700;78;172;;AB;573;;76;73;1;1;Maison;73;4;
27/02/2020;Vente;73;172450 ;AVIGNON;16;RUE;2295;DES GALEJADES MFT;84140;84;7;;BD;419;;11;73;1;1;Maison;65;3;
30/01/2020;Vente;73;143000 ;CHARTRES;13;RUE;2446;MAXIMILIEN RINGELMANN;28000;28;85;;CW;62;;123;73;1;1;Maison;74;3;
15/04/2020;Vente;73;170000 ;NIMES;164;RUE;3274;FRANCHET D ESPEREY;30900;30;189;;LS;392;;8;73;1;1;Maison;66;3;
03/02/2020;Vente;73;205000 ;BERNIS;5010;LOT;A025;LE CLOS MEJEANNE;30620;30;36;;AP;250;;2;73;1;1;Maison;72;4;
06/01/2020;Vente;73;420600 ;ALFORTVILLE;20;RUE;3536;FELIX EBOUE;94140;94;2;;K;99;;31;73;2;1;Maison;75;4;
15/04/2020;Vente;73;120000 ;MOUMOUR;10;IMP;0046;DE LA PASSERELLE;64400;64;409;;B;1539;;1;73;1;1;Maison;77;4;
13/05/2020;Vente;73;237500 ;SEVRAN;20;AV;1200;DU MAL LYAUTEY;93270;93;71;;BA;40;;1;73;1;1;Maison;68;4;
02/01/2020;Vente;72;125630 ;SAINT-BENOIT;71;RUE;1928;DES TOURTERELLES;86280;86;214;;BK;197;;305;72;1;1;Maison;75;4;
04/02/2020;Vente;72;210700 ;LILLE;33;RUE;4167;JEAN DEWASNE;59260;59;350;298;AN;1134;;1;72;1;1;Maison;72;4;
28/02/2020;Vente;72;149900 ;OLIVET;19;RUE;0685;DES PINSONS;45160;45;232;;AN;218;;7;72;1;1;Maison;80;4;75
06/03/2020;Vente;72;218000 ;VALENTON;5;RUE;0223;HENRI POURRAT;94460;94;74;;AE;139;;74;72;1;1;Maison;72;4;155
28/02/2020;Vente;72;96000 ;VALENCE;114;AV;0420;DES AUREATS;26000;26;362;;CX;73;;13;72;2;1;Maison;93;4;
25/06/2020;Vente;72;60000 ;CARPENTRAS;59;ALL;1373;DE L OLIVETTE;84200;84;31;;CV;332;;86;72;1;1;Maison;72;4;248
04/05/2020;Vente;72;266140 ;SAINT-YON;64;RUE;0050;DES COSNARDIERES;91650;91;581;;B;1653;;5;72;1;1;Maison;88;4;
06/05/2020;Vente;72;238000 ;LE TEICH;9002;RUE;0454;DES TILLEULS;33470;33;527;;BG;215;;5;72;1;1;Maison;73;3;
29/06/2020;Vente;72;254680 ;HYERES;9001;;A158;LE PYANET GRANDS CYPRES;83400;83;69;;BP;1;;1052;72;2;1;Maison;72;3;
17/03/2020;Vente;72;235510 ;ARES;20;IMP;0707;DE MOUTCHALETTE;33740;33;11;;AC;274;;1;72;3;1;Maison;74;4;
25/05/2020;Vente;72;120000 ;ISLE;76;AV;0640;DE LIMOGES;87170;87;75;;BD;109;;303;72;1;1;Maison;72;4;
20/01/2020;Vente;72;355235 ;SAINT-DENIS;6;IMP;1493;CHEVALIER;93210;93;66;;CO;54;;32;72;1;1;Maison;69;3;
25/05/2020;Vente;72;240000 ;ST SEBASTIEN SUR LOIRE;12;RUE;0273;DES CHARENTES;44230;44;190;;CE;238;;31;72;1;1;Maison;72;4;
11/03/2020;Vente;72;630000 ;BOIS-COLOMBES;16;RUE;4150;DU GENERAL LECLERC;92270;92;9;;J;198;;1;72;3;1;Maison;65;3;
13/02/2020;Vente;72;228572 ;BOUAFLE;9;RUE;0225;DES TROIS VALLEES;78410;78;90;;AA;76;;5;72;1;1;Maison;74;4;
30/01/2020;Vente;72;433000 ;CHATENAY-MALABRY;27;RUE;9155;DES TURLURETS;92290;92;19;;AR;203;;9;72;1;1;Maison;67;4;
30/01/2020;Vente;72;116500 ;SAINT-MARCELLIN;47;RUE;0160;BIESSE;38160;38;416;;AL;399;;28;72;1;1;Maison;71;4;
11/02/2020;Vente;72;100000 ;TADEN;18;RUE;0011;DE LA GRANDE COCAGNE;22100;22;339;;AD;1;;18;72;1;1;Maison;71;3;
12/03/2020;Vente;72;187500 ;AVIGNON;17;RUE;2642;HENRY LE CHATELIER;84000;84;7;;EI;350;;84;72;1;1;Maison;70;4;
08/01/2020;Vente;72;500000 ;SAINT-CLOUD;32;RUE;1000;PASTEUR;92210;92;64;;AO;597;;4;72;2;1;Maison;62;3;
26/05/2020;Vente;72;259600 ;LA QUEUE-EN-BRIE;22;AV;0310;DU MAINE;94510;94;60;;AL;48;;119;72;1;1;Maison;72;4;
19/03/2020;Vente;72;226000 ;ST-HERBLAIN;15;RUE;1373;DE LA JOHARDIERE;44800;44;162;;DW;303;;79;72;1;1;Maison;71;3;
06/03/2020;Vente;72;82500 ;SAINTE-SIGOLENE;27;RTE;0666;DU QUEYRAT;43600;43;224;;AY;425;;44;72;1;1;Maison;70;4;
13/05/2020;Vente;72;95000 ;BEAUMONT LE ROGER;2;RUE;0030;DE BERNAY;27170;27;51;;XD;92;;3;72;1;1;Maison;68;4;
28/02/2020;Vente;72;161500 ;MONTOIR-DE-BRETAGNE;11;RUE;0881;DU PRE DE LA RAMEE;44550;44;103;;AH;91;;6;72;1;1;Maison;89;4;
16/06/2020;Vente;72;390000 ;NICE;156;COR;4576;DES OLIVIERS;6000;6;88;;DK;153;;311;72;1;1;Maison;71;3;
29/06/2020;Vente;72;250000 ;LA TESTE-DE-BUCH;9000;ALL;1926;MARIE DUFAURE CAZAUX;33260;33;529;;CR;978;;83;72;1;1;Maison;72;3;
28/05/2020;Vente;72;127000 ;EPINAY-SOUS-SENART;15;VLA;0990;LEONARD DE VINCI;91860;91;215;;AD;17;;29;72;1;1;Maison;67;3;61
28/02/2020;Vente;72;190000 ;CHESSY;1;AV;0595;THIBAUD DE CHAMPAGNE;77700;77;111;;AB;437;;104;72;4;1;Maison;51;2;
18/05/2020;Vente;72;133600 ;PLAISIR;22;RUE;0353;LUCHINO VISCONTI;78370;78;490;;AY;44;;9;72;1;1;Maison;72;3;
19/05/2020;Vente;72;126400 ;MELUN;3;RUE;0317;CLAUDE DEBUSSY;77000;77;288;;ZA;332;;14;72;1;1;Maison;67;3;
06/02/2020;Vente;72;297000 ;AUBERVILLIERS;6;IMP;6179;DE LA MOTTE;93300;93;1;;AT;17;;1;72;1;1;Maison;42;3;
05/02/2020;Vente;72;190000 ;GARGENVILLE;10;RUE;1446;DES SILENES;78440;78;267;;AK;12;;139;72;1;1;Maison;72;4;432
14/03/2020;Vente;72;96000 ;LAVALETTE;;RUE;0060;RES DU ROI ALARIC;11290;11;199;;AT;67;;17;72;1;1;Maison;70;3;
05/03/2020;Vente;72;206540 ;MARCHEPRIME;3;IMP;0345;DE LA ROSE DES SABLES;33380;33;555;;AH;266;;6;72;1;1;Maison;72;4;
29/05/2020;Vente;72;94300 ;LAON;14;RUE;1334;JEAN RACINE;2000;2;408;;BR;137;;124;72;1;1;Maison;68;3;
18/02/2020;Vente;72;95546 ;GAGNY;8;ALL;1533;DES HETRES;93220;93;32;;BW;338;;32;72;1;1;Maison;73;4;
20/05/2020;Vente;72;73000 ;VILLENEUVE SUR LOT;9001;RUE;2926;HENRI DE BOURNAZEL;47300;47;323;;EY;405;;75;72;1;1;Maison;71;3;
20/01/2020;Vente;72;645000 ;MAISONS-ALFORT;55;RUE;8115;RASPAIL;94700;94;46;;Q;101;;101;72;4;1;Maison;100;5;
29/04/2020;Vente;72;400000 ;SAINT LAURENT DU VAR;579;CHEM;0207;DU DEGOUTAI;6700;6;123;;AA;160;;1;72;1;1;Maison;71;4;
10/03/2020;Vente;72;87500 ;SENS;86;RUE;5380;VICTOR GUICHARD;89100;89;387;;AM;119;;139;72;1;1;Maison;71;3;
06/05/2020;Vente;72;205000 ;CHAMPIGNY-SUR-MARNE;5;RUE;3236;DE L ETOILE;94500;94;17;;AP;9;;2;72;1;1;Maison;71;3;
